Before Statements,After Statements,Error Correction
"In increasingly globalised world, such platforms even enhances and compliccates the links between indivduals in the world.","In an increasingly globalised world, such platforms both enhance and complicate the links between individuals in the world.","[{'idx_src': [], 'idx_tgt': [1], 'corr_type': 'ArtOrDet'}, {'idx_src': [7], 'idx_tgt': [8], 'corr_type': 'Trans'}, {'idx_src': [8], 'idx_tgt': [9], 'corr_type': 'SVA'}, {'idx_src': [10], 'idx_tgt': [11], 'corr_type': 'Mec'}, {'idx_src': [14], 'idx_tgt': [15], 'corr_type': 'Mec'}]"
"Thanks to them, people can get to know one another online, without having to travel to meet up for business purposes for companies or personal reasons.","Thanks to them, people can get to know one another online, without having to travel to meet up for business purposes for companies or personal reasons.",[]
"However, it is also bringing some social changes whereby such virtual worlds are overtaking the real-life world, resulting in some negative impacts in individuaul's daily lives and therefore becoming a large problem in societies as a whole.","However, it is also bringing some social changes whereby such virtual worlds are overtaking the real-life world, resulting in some negative impacts in individual's daily lives and therefore becoming a large problem in societies as a whole.","[{'idx_src': [25], 'idx_tgt': [25], 'corr_type': 'Mec'}]"
"As people spend more and more time on such social media sites, the importance of the face-to-face human contacts has decresed.","As people spend more and more time on such social media sites, the importance of face-to-face human contact has decreased.","[{'idx_src': [16], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [19], 'idx_tgt': [18], 'corr_type': 'Nn'}, {'idx_src': [21], 'idx_tgt': [20], 'corr_type': 'Mec'}]"
"As people feel more confident online where they do not have to face in real-life on the spot, they feel more comfortable and thus prefer communicating online.","As people feel more confident online where they do not have to face real life, they feel more comfortable and thus prefer communicating online.","[{'idx_src': [13], 'idx_tgt': [], 'corr_type': 'Prep'}, {'idx_src': [14], 'idx_tgt': [13, 14], 'corr_type': 'Mec'}, {'idx_src': [15, 16, 17], 'idx_tgt': [], 'corr_type': 'Rloc-'}]"
"This results in lack of interpersonal skills in individual, especially young students as they always have option to turn their back to the real-life and go online.","This results in a lack of interpersonal skills in individuals, especially young students, as they always have options to turn their back on the real-life and go online.","[{'idx_src': [], 'idx_tgt': [3], 'corr_type': 'ArtOrDet'}, {'idx_src': [8], 'idx_tgt': [9], 'corr_type': 'Nn'}, {'idx_src': [], 'idx_tgt': [14], 'corr_type': 'Mec'}, {'idx_src': [17], 'idx_tgt': [19], 'corr_type': 'Nn'}, {'idx_src': [22], 'idx_tgt': [24], 'corr_type': 'Prep'}]"
This becomes a huge problem when they have no choice but have to face things in real life.,This becomes a huge problem when they have no choice but to face things in real life.,"[{'idx_src': [11], 'idx_tgt': [], 'corr_type': 'Vform'}]"
"As they are so used to having an online avatar, they may lose their self-identity in real life and may not realise how to interact people in real-life.","As they are so used to having an online avatar, they may lose their self-identity in real life and may not realise how to interact with people in real-life.","[{'idx_src': [], 'idx_tgt': [26], 'corr_type': 'Prep'}]"
"Another problem with social media is that, the benefits from investing such enormous time and energy is not relfected as something positive to the users.",Another problem with social media is that the benefits from investing such enormous time and energy is not reflected as something positive to the users.,"[{'idx_src': [7], 'idx_tgt': [], 'corr_type': 'Mec'}, {'idx_src': [19], 'idx_tgt': [18], 'corr_type': 'Mec'}]"
"The reason why it is so addictive is, that the more people get into the social media, they seek attention from their friends.","The reason why it is so addictive is that the more people get into social media, the more they seek attention from their friends.","[{'idx_src': [8], 'idx_tgt': [], 'corr_type': 'Mec'}, {'idx_src': [15], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [17, 18], 'corr_type': 'Spar'}]"
"However, such sparks of sudden attention is extremely short-termed and gone eaily thus does not add any value or meaning to the user's life.","However, such sparks of sudden attention are extremely short-term, and gone easily. Thus, they do not add any value or meaning to the user's life.","[{'idx_src': [7], 'idx_tgt': [7], 'corr_type': 'SVA'}, {'idx_src': [9], 'idx_tgt': [9, 10], 'corr_type': 'Wform'}, {'idx_src': [12], 'idx_tgt': [13, 14], 'corr_type': 'Mec'}, {'idx_src': [13], 'idx_tgt': [15, 16], 'corr_type': 'Mec'}, {'idx_src': [14], 'idx_tgt': [17, 18], 'corr_type': 'SVA'}]"
"Also, according to a research, it has been proven that the users feel more sad after using the Facebook and this is because users unknowingly compare their lives with other people's lives.","Also, according to research, it has been proven that the users feel more sad after using Facebook, because users unknowingly compare their lives with other people's lives.","[{'idx_src': [4], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [19], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [19], 'corr_type': 'Mec'}, {'idx_src': [21, 22, 23], 'idx_tgt': [], 'corr_type': 'Rloc-'}]"
"But seriously, most people only post the happiest moments in their lives.","But seriously, most people only post the happiest moments in their lives.",[]
Social media definitely has some other strong benefits that make the users stay is the links among the people.,"Social media definitely has some other strong benefits that make the users stay, particularly the links with people.","[{'idx_src': [], 'idx_tgt': [13], 'corr_type': 'Mec'}, {'idx_src': [13], 'idx_tgt': [14], 'corr_type': 'Trans'}, {'idx_src': [16], 'idx_tgt': [17], 'corr_type': 'Prep'}, {'idx_src': [17], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}]"
"Indeed, I myself use Facebook just because of the friends 'contacts that I want to keep.","Indeed, I myself use Facebook just because of the friend contacts that I want to keep.","[{'idx_src': [10, 11], 'idx_tgt': [10], 'corr_type': 'Npos'}]"
"However, the friendship on such virtual world is so superficial which is not so relevant to the real-life.","However, the friendship on such a virtual world is so superficial, which is not relevant to real-life.","[{'idx_src': [], 'idx_tgt': [6], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [12], 'corr_type': 'Mec'}, {'idx_src': [14], 'idx_tgt': [], 'corr_type': 'Rloc-'}, {'idx_src': [17], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}]"
"Also, as numerous profit-driven companies realize the hugh human traffic on such social media sites, they make it as a pond to fish the customers by uploading many advertisements.","Also, as numerous profit-driven companies realize the huge human traffic on such social media sites, they make it like a pond to fish the customers by uploading many advertisements.","[{'idx_src': [8], 'idx_tgt': [8], 'corr_type': 'Mec'}, {'idx_src': [20], 'idx_tgt': [20], 'corr_type': 'Wci'}]"
Furthermore this also possibly triggers the privacy issues as the Facebook allows some other profit-driven companies to have access to the information on the users.,"Furthermore, this also possibly triggers privacy issues as Facebook allows some other profit-driven companies to have access to information from the users.","[{'idx_src': [], 'idx_tgt': [1], 'corr_type': 'Mec'}, {'idx_src': [5], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [9], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [20], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [22], 'idx_tgt': [20], 'corr_type': 'Wci'}]"
"As this happens, users are more and more pron to any possible frauds.","As this happens, users are more and more prone to possible frauds.","[{'idx_src': [9], 'idx_tgt': [9], 'corr_type': 'Mec'}, {'idx_src': [11], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}]"
"Social media sites are at their peaks at the moment, however, I believe that when people realize that such sites are not making them better persons in real-life, they will not be indulged in it as much as they are now.","Social media sites are at their peak at the moment. However, I believe that when people realize that such sites are not making them better people in real-life, they will not indulge in it as much as they do now.","[{'idx_src': [6], 'idx_tgt': [6], 'corr_type': 'Nn'}, {'idx_src': [10, 11], 'idx_tgt': [10, 11], 'corr_type': 'Mec'}, {'idx_src': [27], 'idx_tgt': [27], 'corr_type': 'Wci'}, {'idx_src': [34], 'idx_tgt': [], 'corr_type': 'Vt'}, {'idx_src': [35], 'idx_tgt': [34], 'corr_type': 'Vt'}, {'idx_src': [42], 'idx_tgt': [41], 'corr_type': 'Wci'}]"
"The users, soon, will realise that they do not need such social media sites to keep in contact with the their friends because, if they really need somebody, they will reach the friends no matter what.","The users will soon realise that they do not need such social media sites to keep in contact with their friends because, if they really need somebody, they will reach to their friends no matter what.","[{'idx_src': [2], 'idx_tgt': [], 'corr_type': 'Mec'}, {'idx_src': [3], 'idx_tgt': [], 'corr_type': 'WOadv'}, {'idx_src': [4], 'idx_tgt': [], 'corr_type': 'Mec'}, {'idx_src': [], 'idx_tgt': [3], 'corr_type': 'WOadv'}, {'idx_src': [21], 'idx_tgt': [], 'corr_type': 'ArtOrDet'}, {'idx_src': [], 'idx_tgt': [32], 'corr_type': 'Prep'}, {'idx_src': [35], 'idx_tgt': [33], 'corr_type': 'Pref'}]"
"We think we are all connected through all sorts of social media, but do we really get connected or falling apart?","We think we are all connected through all sorts of social media, but do we really get connected or do we fall apart?","[{'idx_src': [20], 'idx_tgt': [20, 21, 22], 'corr_type': 'Vform'}]"
"Social media sites like Facebook and Twitter are born with the intention of connecting people, from around the world.",Social media sites like Facebook and Twitter are born with the intention of connecting people from around the world.,"[{'idx_src': [15], 'idx_tgt': [], 'corr_type': 'Mec'}]"
"The idea seems great, and nowadays most people even the older generation will have at least one social media platform like Facebook.","The idea seems great, and nowadays most people, even the older generation, will have at least one social media platform like Facebook.","[{'idx_src': [], 'idx_tgt': [9], 'corr_type': 'Mec'}, {'idx_src': [], 'idx_tgt': [14], 'corr_type': 'Mec'}]"
"The parents are now the ""friends"" of their kids, and they can now ""follow"" their kids more closely and on real time.","The parents are now the ""friends"" of their kids, and they can now ""follow"" their kids more closely and in real time.","[{'idx_src': [24], 'idx_tgt': [24], 'corr_type': 'Prep'}]"
"People post about their random thoughts or daily activities via Twitter and post different kinds of photos on Facebook frequently, to be connected with their so called friends.","People post about their random thoughts or daily activities via Twitter, and post different kinds of photos on Facebook frequently, to be connected with their so called friends.","[{'idx_src': [], 'idx_tgt': [11], 'corr_type': 'Mec'}]"
"However, as we then tend to spend too much time on this and have significantly reduced in face-to-face human contact, that eventually affects our interpersonal skills.","However, as we then tend to spend too much time on this, and have significantly reduced face-to-face human contact, that eventually affects our interpersonal skills.","[{'idx_src': [], 'idx_tgt': [13], 'corr_type': 'Mec'}, {'idx_src': [17], 'idx_tgt': [], 'corr_type': 'Prep'}]"
